-0.00822841	0.012807395	-0.042837776	-0.037967764	-0.048253275	0.039708722	0.02993628	0.021361176
0.002742339	0.021669138	0.005772792	-0.03650265	0.0106905475	-0.0043431893	0.04737896	0.004771877
-0.018890833	0.021873128	-0.01100434	-0.004362773	0.01837318	0.008355986	1.906231e-05	0.014632259
-0.015382219	-0.010974932	-0.049092423	0.036811125	0.0007487759	0.019575927	0.0069184415	0.04925737
-0.048058093	-0.021871055	-0.04212191	-0.044038426	-0.010769736	0.045985725	-0.00405284	0.035167936
0.023540009	0.007642068	0.008434106	0.044348095	0.049189974	-0.03860154	0.03836378	0.012385882
-0.026029099	0.041723978	0.048022915	-0.0193511	-0.04234321	-0.023057295	0.029773716	-0.046779837
-0.015479397	-0.028725589	0.006694436	-0.037648834	0.045021627	0.02490345	-0.017643712	-0.010772623
-0.020721544	-0.044076063	0.04655874	0.03032061	-0.040148485	0.0051063783	0.020030785	-0.031276226
-0.024202777	0.021198664	0.043064345	0.043332424	0.034176257	0.049933877	-0.015645076	0.03905307
-0.0004884228	-0.037437797	-0.009334005	-0.027070975	0.016444359	-0.0302863	-0.0048657544	-0.0050078146
-0.04121808	-0.034884892	-0.025727535	-0.027648224	-0.011306204	0.031777564	-0.029554415	-0.0040081628
0.006165635	0.017070506	-0.006334327	0.029567543	-0.031463206	-0.022337426	0.03685193	-0.03935846
0.014608387	0.020727705	0.0044395328	-0.0004406199	-0.038621176	0.029884879	0.037781212	-0.0039602034
-0.012346793	0.0060018785	0.013279211	0.034381937	0.026699368	0.038290966	0.045996454	0.017632488
-0.0017939322	0.008436203	-0.03035121	-0.012626637	0.022371236	-0.034782432	-0.023080397	0.015378032
-0.02867725	-0.035250604	0.02286264	-0.010004748	-0.026736235	-0.029171158	-0.029073333	0.045385603
0.010864638	-0.030474817	0.04541446	0.02672546	-0.020518124	0.02679551	-0.021375299	-0.030022085
0.035934035	0.04730648	-0.032074083	0.021124367	-0.03533099	-0.036837876	0.047959473	-0.025310744
-0.026697421	0.03139538	-0.02600633	-0.0022862554	-0.002422344	0.00015381724	0.041757617	-0.026850749
-0.017765783	-0.027523553	-0.04581982	-0.039657366	0.015093241	-0.004376553	0.024020795	0.0062974207
0.024874043	-0.013286196	0.04470395	0.011179853	0.014243986	-0.008190118	0.043194305	0.03779671
-0.025594389	-0.016577281	-0.016201425	-0.006710492	-0.034724057	0.037583124	-0.01889714	-0.044290304
-0.020137465	-0.019035889	0.0060879216	-0.049067497	0.040972088	-0.032702647	0.0008401759	0.0078016147
0.020190466	-0.021339906	-0.018961072	0.021465506	-0.028214907	0.014074396	0.0055505633	-0.04155444
0.022459593	0.04757217	-0.04255829	0.04742832	0.03674685	-0.04974791	-0.0078676455	-0.038030494
0.027555373	0.0010314807	-0.03411119	-0.047106635	-0.044929005	0.013142955	-0.04466963	-0.048613884
0.008142255	0.03381342	-0.023560895	-0.029754257	-0.028351594	0.01738901	-0.0210477	-0.043520845
0.03943937	0.032474924	-0.022483433	-0.03327166	0.028440464	0.010249831	0.017371345	-0.04374652
-0.018774783	-0.0066672564	-0.00081215054	-0.041064896	0.03692254	0.024326477	0.0055230483	-0.008094452
-0.01779915	0.040744696	-0.020585824	0.003115844	0.017164912	-0.027260125	-0.038937498	-0.03946507
-0.042703833	0.045320753	0.006633498	-0.011463918	-0.0006540902	0.049952675	-0.035345566	0.0064904094
0.041375626	0.022958074	0.048335258	-0.044798244	0.015181016	0.025360797	0.011580981	0.0059519634
0.021955911	-0.03794545	-0.021183062	0.013075296	-0.003910899	-0.019007612	0.0068829767	0.030639414
0.014071081	-0.008731984	0.038695503	0.01964276	0.016747978	0.049815346	0.005737819	-0.016642906
0.042873595	-0.027646089	0.046554375	-0.009389292	-0.043846965	0.004789807	0.010452639	0.012575556
0.015933637	0.02441099	0.013210859	0.018946234	0.032872822	0.029726926	0.028613593	0.00972135
0.00690192	0.021461438	0.049525943	-0.011748005	-0.023901498	-0.040360413	0.049996916	-0.037430476
0.029452208	-0.01500522	0.019224357	-0.0044562444	0.030086149	-0.03405328	-0.043919086	0.011681151
0.024827432	-0.0264956	0.045938615	-0.016507946	0.023439158	-0.015254021	-0.004854955	0.049183045
-0.03751377	0.033760656	0.025008705	0.029134821	0.046271812	-0.015260123	-0.02920655	0.0012002699
0.01465882	0.039355706	0.043953884	-0.018821657	-0.006984342	-0.015056632	-0.032322932	0.043786455
0.0039148703	-0.002114512	-0.041837573	0.014260244	-0.04396055	-0.016820274	-0.049914148	-0.027844775
0.0079264045	0.045391593	-0.048439886	0.0056901574	-0.024581863	0.037231673	0.0021772757	0.03805394
-0.0024173483	0.047615778	-0.006962739	0.041402314	0.03343347	-0.002247084	-0.0043929443	0.0074420795
-0.04164051	0.043568525	0.03531057	0.044613514	0.0030604713	-0.0006919727	-0.049896527	0.03454048
-0.016084753	-0.009458505	0.03744978	0.036123578	0.017933752	0.041937415	-0.047148194	0.030310702
0.011315595	-0.013695013	-0.013561644	0.022935499	0.042942096	-0.023491204	0.026952457	0.0061795227
0.0124362	-0.04938184	-0.031178284	0.04859102	-0.037152924	0.020033602	-0.029274477	0.04674642
-0.0082981475	-0.005343236	-0.006916903	-0.037964188	-0.00063510984	-0.011376511	0.028081644	-0.044857133
0.04588194	0.0052755475	0.010601975	-0.0120608695	0.01726706	0.037751686	-0.0029717684	-0.01565541
-0.04036473	-0.03366337	-0.03227278	0.029566739	0.015436236	-0.010242797	-0.025261581	0.007879578
0.01000322	-0.010028314	0.047592673	-0.032797173	-0.008249901	-0.016577959	0.010519981	-0.0024948493
-0.04013586	-0.025766635	-0.010696769	0.011790074	0.00565245	-0.012006544	0.0029576644	-0.0022846684
-0.040007256	-0.04570446	-0.0010216124	-0.022278	0.017924357	-0.034335986	0.036138665	-0.023822784
-0.013569333	0.022745226	-0.04906243	0.042325806	-0.041553367	-0.04509076	0.028384332	-0.02846402
-0.04359324	0.032349262	-0.026965225	-0.012280714	-0.04190458	0.04781426	-0.049889017	-0.0102924
-0.038422026	0.03189614	-0.04446602	-0.013684452	-0.032599855	-0.008028626	-0.035214435	0.022120442
0.04082686	-0.024547422	-0.026807547	-0.0383868	-0.03957901	0.014797065	0.046370137	-0.03711177
0.038898516	-0.034586728	0.016672518	-0.010219611	0.023017172	0.017506246	-0.045089044	-0.016936325
-0.0142992735	-0.0098854415	0.023206178	0.032630358	-0.02274735	-0.04816338	-0.011053801	-0.043733466
-0.030640865	0.016006384	-0.04683436	-0.023273349	0.007416893	0.016413737	-0.0027403347	-0.03215312
-0.014251851	-0.031270493	-0.0030830875	0.0034926906	0.036504988	0.036605526	-0.0155921355	-0.04015962
-0.0026005134	0.0024508014	0.026825096	0.03353249	-0.007256817	-0.03541573	0.036350857	-0.03106594
0.02113757	-0.020207023	-0.028945005	0.019901548	-0.022220565	-0.039830863	0.043050233	-0.0060122833
0.005254708	-0.01749865	0.032759514	-0.011710275	-0.016043149	0.01847763	-0.018651783	0.019882571
0.015207771	-0.02408737	0.00635954	-0.018147089	-0.0034366474	-0.035175633	-0.04689777	-0.029535223
0.042336527	-0.034184206	-0.020059347	-0.03406017	-0.021980656	0.0075994954	0.049952198	-0.02602706
-0.038205244	0.033544812	0.044379976	-0.0010915883	0.0021752603	-0.0051575415	0.045648683	0.031175438
-0.02127309	0.027302448	0.010725927	-0.036711015	0.0075291283	0.03172368	0.015540373	-0.017623413
0.003578186	-0.0024065971	0.038642857	0.03782407	0.00031352043	0.02692845	0.0058112517	0.009137608
0.016814243	0.0027136095	0.041771594	0.03463305	-0.030300153	0.045132946	-0.012544822	-0.04800581
-0.009126544	-0.027045334	0.005908657	-0.046267964	-0.017373074	-0.047496606	0.046360884	-0.025197137
-0.039158393	-0.0073515885	-0.026982903	0.0022272468	-0.008047186	0.027305331	-0.04056977	0.035711337
-0.019668901	-0.035151612	0.00083131716	-0.023140049	-0.030227138	-0.038571585	-0.004560508	0.0012034066
0.0027206764	-0.034967937	-0.0028419867	-0.012821805	0.04878265	-0.008689605	0.021828208	-0.016669095
-0.04931557	0.032899443	0.009464454	0.030031566	-0.017412554	0.047473583	0.0077909827	-0.039354958
0.015069891	-0.02146889	0.04978038	0.013900194	-0.036229778	0.017472435	0.0027750023	-0.011203863
-0.0054193363	0.04078282	-0.043355156	-0.013727367	0.0065214857	-0.0047876835	0.040605117	-0.025696982
-0.027625203	-0.04586598	0.0014834888	0.0030326247	-0.00012563542	0.033250187	-0.016776823	0.04301809
0.028171685	-0.0031116717	-0.020072663	-0.03826345	0.014301967	-0.026823713	0.048950408	0.030400906
0.020692002	0.009085048	0.049296807	0.041453052	-0.029304683	0.0026134849	-0.0479275	-0.0011667125
0.020327222	-0.014167119	0.0392329	-0.02378936	-0.010629784	-0.036747575	0.004344631	0.03447861
-0.043529212	-0.029619241	-0.04602475	0.013051603	0.03193965	-0.01969713	-0.029181505	-0.038656436
-0.034051515	0.048186455	0.02582902	0.0056733973	0.03418802	0.034243714	0.0123186335	-0.004688643
-0.023440277	0.03605702	0.02056158	0.0314799	0.024806824	-0.03238664	0.042087447	-0.036165643
0.039923336	0.040716056	-0.00450518	0.022759687	-0.015135169	-0.03800266	0.0023167022	-0.0047568083
0.017573062	-0.015601803	3.935024e-05	0.015685234	-0.021048678	-0.03268199	-0.04104389	0.024082098
-0.043779064	-0.045876075	-0.008096267	-0.038611244	0.04222897	-0.025911307	-0.011242293	0.029961754
-0.0056611076	-0.01906228	0.045283366	0.035078216	0.037633333	0.045577172	-0.03216666	-0.013003528
0.021051276	0.005475711	-0.044524144	-0.02321043	0.041663017	0.01607475	0.025531758	0.027974952
0.0067723505	0.0048454404	0.009262346	-0.019039368	-0.023110582	-0.04979979	-0.028139425	0.01546419
-0.0077747814	-0.0076873787	0.005356323	-0.006188404	0.04799446	0.025549266	0.0011248104	-0.021121884
0.033119086	-0.010539912	-0.027413309	-0.019935966	0.046773557	0.027551223	-0.027860714	0.009000588
0.0045285597	0.028386977	-0.010633372	-0.020926178	0.02232385	-0.0033119693	-0.0042538755	0.03592277
0.019126926	-0.04998603	0.027814653	0.0013557449	-0.011765599	0.0035750046	0.039169636	0.02032334
0.028515112	0.04007018	0.036070514	0.028211046	0.014906634	0.01871251	-0.014948107	-0.025541497
-0.021418214	-0.0139683485	0.0015109181	-0.04331521	-0.014509298	-0.017989945	0.005304575	0.03408953
0.03875431	-0.0106498	-0.025171567	0.013497915	-0.018365037	-0.007102739	-0.013413608	-0.013143502
0.009858705	-0.008406173	-0.016216755	0.019716088	-0.008989286	-0.008150946	-0.0068375245	-0.036640823
-0.034060203	-0.0021852963	-0.049448013	-0.00013302639	0.018144619	-0.0017309301	-0.033647228	-0.03471751
0.013408568	-0.036784362	0.00067987293	-0.0017612949	0.010807633	-0.025485337	-0.0061979406	0.042055976
0.044169072	-0.015009187	0.023141477	0.02918936	-0.045547534	0.038832474	-0.025763381	0.047434855
0.03751978	-0.011583209	0.04919373	0.0056725517	0.026705984	0.006464459	-0.035218716	-0.038156115
0.028584529	-0.031045461	0.033896055	0.0086067915	-0.030169308	-0.002290368	-0.03252839	-0.03965987
